IXP_Country_ISO_Alpha2,IXPDB_ID,PCH_ID,PeeringDB_ID,IXP_name_IXPDB,IXP_name_PCH,IXP_name_PDB,IXP_City,IXP_region_continent,Date_Creation_PDB,Date_Creation_PCH,Date_Update_PCH,Date_Update_IXPDB,IXP_Website,IXP_Url_Stats,IXP_Url_Stats_PCH
CN,585,,1284,CHN-IX Guangzhou,,CHN-IX Guangzhou,Guangzhou,Asia Pacific,2016-04-19T06:05:36Z,,,2019-06-16T18:33:09Z,http://www.chn-ix.net,,
US,679,,1285,SIX Seattle (Jumbo) (Seattle Internet Exchange (9000 MTU)),,SIX Seattle (Jumbo),Seattle,North America,2016-04-21T14:40:58Z,,,2019-06-18T23:50:09Z,https://www.seattleix.net/,https://www.seattleix.net/statistics/,
GB,578,,1302,IX Liverpool (IX Liverpool),,IX Liverpool,Liverpool,Europe,2016-05-03T20:19:44Z,,,2019-06-16T18:01:00Z,http://www.ixliverpool.net,,
CN,604,,1303,CNIX (China Internet Exchange),,CNIX,Beijing,Asia Pacific,2016-05-04T01:21:07Z,,,2019-06-19T00:38:48Z,http://www.cnix.com.cn,,
QA,,1896,1304,,Salzburg Internet eXchange,Doha-IX,Doha,Middle East,2016-05-05T07:17:21Z,20150515,2017/9/24,,,,
CA,575,1926,1307,IX-TOR (Toronto IX),CNIX China Internet Exchange,MegaIX Toronto,Toronto,North America,2016-05-12T14:56:25Z,20150300,0000-00-00,2019-08-06T06:01:44Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
NL,681,,1308,LSIX,,LSIX,The Hague,Europe,2016-05-12T17:46:39Z,,,2019-06-19T01:21:20Z,https://lsix.net,https://my.lsix.net,
FR,576,227,1312,OuestIX (OuestIX),Netnod Stockholm,OuestIX,Nantes,Europe,2016-05-17T13:49:46Z,19970000,2019/7/28,2019-06-16T17:58:55Z,http://www.ouestix.fr/,,"['https://www.netnod.se/ix-stats/sums/Stockholm_day_sum.png', 'https://www.netnod.se/ix-stats/sums/Stockholm_day_sum.png']"
IN,117,,1317,NIXI - Kolkata (National Internet Exchange of India - Kolkata),,NIXI Kolkata,Kolkata,Asia Pacific,2016-05-21T14:58:57Z,,,2019-06-18T08:38:34Z,http://nixi.in,http://nixi.in,
FR,,,1320,,,Hopus,Paris  Lyon  Marseille  Geneva  Amsterdam  Frankfurt,Europe,2016-05-25T11:26:20Z,,,,https://hopus.net,https://hopus.net/stats,
IN,683,2078,1323,EIX Delhi (Extreme Internet Exchange India),Unifi-IX,Extreme IX Delhi,Delhi,Asia Pacific,2016-05-27T20:49:28Z,20180000,0000-00-00,2019-08-06T14:01:39Z,http://extreme-ix.org,,
DE,747,1822,1329,Community-IX DE,CABASE IXP Bariloche,Community-IX,Berlin,Europe,2016-06-06T08:54:17Z,20140915,0000-00-00,2019-06-19T00:04:16Z,http://www.community-ix.de/,https://www.community-ix.de/technik/,
FI,171,1939,1332,FICIX - Espoo (Finnish Communication and Internet Exchange - Espoo),CABASE IXP Pergamino,FICIX 1 (Espoo),Espoo,Europe,2016-06-14T22:19:37Z,20151125,0000-00-00,2019-05-29T00:19:46Z,https://www.ficix.fi/,https://stats-ficix.basen.com/#/page?name=StatsWelcome&source=wiki,
MG,685,1937,1335,MGIX (Madagascar Global Internet eXchange),CABASE IXP San Luis,MGIX,Antananarivo,Africa,2016-06-18T12:04:25Z,20141014,0000-00-00,2019-06-18T23:51:01Z,http://www.mgix.mg,http://www.mgix.mg/statistiques/,
LB,147,1934,1354,Beirut-IX (Beirut Internet Exchange),IX Liverpool,Beirut IX,Beirut,Middle East,2016-07-04T10:17:04Z,20160000,0000-00-00,2019-06-17T20:15:06Z,http://www.beirutix.net,,
CN,,,1375,,,CHN-IX Shanghai,Shanghai,Asia Pacific,2016-07-19T07:29:03Z,,,,http://www.chn-ix.net,https://stats.chn-ix.net/index.html,
RU,567,,1387,DataLine-IX (DataLine-IX),,DataLine-IX,Moscow,Europe,2016-07-25T10:13:39Z,,,2019-06-16T17:51:47Z,http://www.dtln.ru/en/services/telecom/dataline-ix,,
SE,273,2027,1412,BOR-IX (Boras Internet Exchange),MSK-IX Riga,BOR-IX,Bor??s,Europe,2016-08-18T22:12:38Z,20180000,0000-00-00,2019-06-17T23:11:55Z,http://www.bor-ix.se/index.php?page=info,,
NO,199,1887,1418,TIX Troms?? (Troms?? Internet Exchange),Gabon Internet Exchange,TIX Troms??,Troms??,Europe,2016-08-22T23:28:39Z,20140000,0000-00-00,2019-06-18T08:43:42Z,https://www.nix.no,https://www.nix.no/statistics/,
NO,200,,1419,SIX Stavanger (Stavanger Internet Exchange),,SIX Stavanger,Stavanger,Europe,2016-08-22T23:30:20Z,,,2019-06-17T08:19:11Z,https://www.nix.no,https://www.nix.no/statistics/,
NO,193,2011,1420,TRDIX (Trondheim Internet Exchange),Extreme IX Hyderabad,TRDIX Trondheim,Trondheim,Europe,2016-08-22T23:33:31Z,20160623,0000-00-00,2019-06-17T08:16:16Z,https://www.nix.no,https://www.nix.no/statistics/,
DE,620,2010,1421,BW-IX Karlsruhe (Baden-W¨¹rttemberg Internet Exchange Karlsruhe),Extreme IX Chennai,BW-IX Karlsruhe,Karlsruhe,Europe,2016-08-23T21:52:27Z,20160623,0000-00-00,2019-06-17T20:12:30Z,http://www.bw-ix.net/,,
PL,,,1423,,,WRIX,Wroc??aw,Europe,2016-08-24T13:55:06Z,,,,http://wrix.org,,
FR,527,1966,1428,GrenoblIX (Grenoble Internet eXchange Point),YXEIX Saskatoon Internet Exchange,GrenoblIX,Grenoble,Europe,2016-09-06T12:26:33Z,20170718,2019/7/28,2019-08-07T13:04:58Z,http://grenoblix.net/,https://vm-monitoring-1.rezopole.net/stats-services/all_traffic_exchanged_grenoblix/grenoblix.html,"['http://yxeix.ca/graphs/e_day.png', 'http://yxeix.ca/graphs/e_day.png']"
HK,590,2001,1449,BBIX - Hong Kong,PITChile Concepcion,BBIX Hong Kong,Hong Kong,Asia Pacific,2016-09-20T00:24:23Z,20180105,2019/7/28,2019-06-17T15:26:28Z,http://www.bbix.net/en/,,['https://www.pitchile.cl/graficos/snmp_SWCCP_ifpercentTOTAL-day.png']
FI,440,,1464,Equinix Helsinki (Equinix Helsinki),,Equinix Helsinki,Helsinki,Europe,2016-09-30T18:22:54Z,,,2019-08-07T13:04:58Z,https://www.equinix.fi/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
JP,695,,1468,Asia Smart IX (Asia Smart IX [BBIX Asia]),,Asia Smart IX [BBIX Asia],Tokyo,Asia Pacific,2016-10-05T09:14:49Z,,,2019-06-17T15:40:16Z,http://www.bbix.net/en,,
GB,598,2012,1469,UNIFI-IX (UNIFI-IX),Baltic Internet Exchange,UNIFI-IX,London,Europe,2016-10-05T09:48:17Z,20170000,2019/7/28,2019-06-17T15:28:10Z,http://unifi-ix.net,,['http://stats.balt-ix.net/day.png']
AR,623,,1480,NAP CABASE - Junin (NAP CABASE - Junin),,CABASE-JUN - IX Argentina (Junin),Junin,South America,2016-10-14T18:14:09Z,,,2019-06-17T09:09:14Z,http://www.cabase.org.ar,,
AR,626,2002,1481,NAP CABASE - San Luis (NAP CABASE - San Luis),MEX-IX McAllen,CABASE-SLU - IX Argentina (San Luis),San Luis,South America,2016-10-14T18:14:52Z,20171000,0000-00-00,2019-06-18T22:24:52Z,http://www.cabase.org.ar,http://www.cabase.org.ar,
AR,625,,1482,NAP CABASE - Pergamino (NAP CABASE - Pergamino),,CABASE-PER - IX Argentina (Pergamino),Pergamino,South America,2016-10-14T18:15:32Z,,,2019-06-18T22:25:20Z,http://www.cabase.org.ar,,
AR,628,,1483,NAP CABASE - San Miguel de Tucum¨¢n (NAP CABASE - San Miguel de Tucum¨¢n),,CABASE-TUC - IX Argentina (Tucuman),Tucuman,South America,2016-10-14T18:16:11Z,,,2019-06-18T22:23:10Z,http://www.cabase.org.ar,,
AR,795,,1484,CABASE-NGB - IX Argentina (Pilar),,CABASE-NGB - IX Argentina (Pilar),Pilar,South America,2016-10-14T18:16:58Z,,,2019-06-18T22:43:06Z,http://www.cabase.org.ar,http://www.cabase.org.ar,
AR,627,,1485,NAP CABASE - Saenz Pe??a (NAP CABASE - Saenz Pe??a),,CABASE-SZP - IX Argentina (Saenz Pe??a),Saenz Pe??a  Chaco,South America,2016-10-14T18:17:51Z,,,2019-06-18T22:23:53Z,http://www.cabase.org.ar,,
AR,796,,1486,CABASE-SLT - IX Argentina (Salta),,CABASE-SLT - IX Argentina (Salta),Salta,South America,2016-10-14T18:18:27Z,,,2019-06-18T22:45:32Z,http://www.cabase.org.ar,,
AR,622,,1487,NAP CABASE - Bariloche (NAP CABASE - Bariloche),,CABASE-BRC - IX Argentina (Bariloche),Bariloche,South America,2016-10-14T18:19:22Z,,,2019-06-18T12:20:05Z,http://www.cabase.org.ar,,
US,,,1488,,,Vegas-IX,Las Vegas,North America,2016-10-16T15:53:28Z,,,,http://www.vegas-ix.net,,
US,,2003,1489,,Bharat IX - Mumbai,Aloha-IX,Honolulu,North America,2016-10-16T15:54:56Z,20171002,0000-00-00,,http://www.aloha-ix.net,,
US,,,1490,,,Richmond-IX,Richmond,North America,2016-10-16T15:56:10Z,,,,http://www.richmond-ix.net,,
MU,546,2069,1508,mixp (Mauritius Internet eXchange Point),LocIX,MIXP,Ebene,Africa,2016-11-03T12:24:30Z,20180000,2019/7/28,2019-06-18T23:31:23Z,http://www.mixp.org/,http://www.mixp.org/,['http://vmanage.vserver.site/cacti/graph_image.php?action=edit&local_graph_id=95&rra_id=1']
CL,680,,1514,PIT Santiago - PIT Chile,,PIT Santiago - PIT Chile,Santiago,South America,2016-11-11T11:54:40Z,,,2019-06-19T01:36:55Z,http://www.pitchile.cl,http://www.pitchile.cl/wp/?page_id=37,
PL,540,2038,1516,IX.LODZ.PL (Lodz Telecommunication Node),Philadelphia Internet Exchange,IX.LODZ.PL,??¨®d??,Europe,2016-11-13T17:51:15Z,20180500,0000-00-00,2019-06-17T15:24:16Z,http://ix.lodz.pl,http://ix.lodz.pl/statystyki/,
US,778,,1519,MidWest-IX - St. Louis,,MidWest-IX - St. Louis,St. Louis  MO,North America,2016-11-17T15:14:16Z,,,2019-06-16T20:14:39Z,http://www.midwest-ix.com,,
PY,,,1522,,,IXpy,San Lorenzo,South America,2016-11-18T22:03:49Z,,,,http://ix.py,http://monitor.ix.py,
RU,,2047,1533,,Fremont Cabal Internet Exchange,inet2,Mowsow  St.Petersburg  Novosibirsk  Ekaterinburg,Europe,2016-11-30T15:06:45Z,20180400,0000-00-00,,https://www.inet2.net/,,
KE,801,,1541,KIXP - Mombasa,,KIXP - Mombasa,Mombasa,Africa,2016-12-07T10:43:14Z,,,2019-06-19T00:19:16Z,https://www.tespok.co.ke/,,
PH,232,,1561,PHOpenIX (Philippines Open Internet Exchange),,PhOpenIX-Manila,Manila,Asia Pacific,2016-12-23T02:16:52Z,,,2019-06-19T01:10:13Z,http://www.phopenix.net,http://www.phopenix.net/traffic,
TZ,675,,1574,TIX Tanzania - Mwanza IXP (TIX Tanzania - Mwanza IXP),,TIX Tanzania - Mwanza,Mwanza,Africa,2017-01-03T13:00:29Z,,,2019-06-17T15:35:48Z,http://www.tix.or.tz/,,
IN,617,,1577,IX Kolkata (IIFON IX Kolkata),,IIFON IX Kolkata,Kolkata,Asia Pacific,2017-01-03T16:22:14Z,,,2019-06-17T15:30:08Z,http://iifon.org,,
RU,,,1582,,,MegaFon-IX,Moscow,Europe,2017-01-09T11:49:17Z,,,,http://megafon.ru,,
IN,619,,1623,AMS-IX India,,AMS-IX India,Mumbai,Asia Pacific,2017-02-07T09:14:28Z,,,2019-08-07T10:00:54Z,https://ams-ix.in/,https://stats-mum.ams-ix.net/,
IN,694,2063,1627,EIX Mumbai (Extreme Internet Exchange India),CHIX,Extreme IX Mumbai,Mumbai,Asia Pacific,2017-02-08T10:06:51Z,20180000,0000-00-00,2019-08-06T14:01:43Z,http://extreme-ix.org,,
US,647,,1628,IX-LAS (Las Vegas IX),,MegaIX Las Vegas,Las Vegas,North America,2017-02-09T04:23:24Z,,,2019-08-06T06:01:46Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
CL,674,,1634,SCL-IX (SCL-IX),,SCL-IX Chile,Santiago,South America,2017-02-11T06:03:38Z,,,2019-06-17T09:11:39Z,https://www.sclix.cl,,
NP,673,,1658,npIX JWL (npIX JWL),,npIX JWL,Lalitpur,Asia Pacific,2017-03-02T11:31:49Z,,,2019-06-18T12:22:57Z,http://www.npix.net.np/,,
EC,,,1660,,,IXP Ecuador - STD,Santo Domingo,South America,2017-03-03T20:27:04Z,,,,http://www.ixp.ec,http://www.ixp.ec,
JP,,,1663,,,RIX (RYUKYUIX),Urasoe   Naha  Ginoza  Nago  Uruma  Okinawa,Asia Pacific,2017-03-08T05:37:01Z,,,,http://www.ryukyuix.net,,
US,684,,1668,CIX-ATL,,CIX-ATL,Atlanta,North America,2017-03-16T17:11:36Z,,,2019-06-17T17:37:34Z,http://www.communityix.org,https://atl.communityix.org/grapher/ixp?period=month,
RU,,1616,1669,,Quebec Internet Exchange,BAIKAL-IX,Irkutsk,Europe,2017-03-17T01:35:57Z,20130100,2019/7/28,,https://baikal-ix.ru,,['https://qix.ca/assets/images/network-daily.png']
FR,672,,1670,Breizh-IX (Breizh-IX),,BreizhIX,Rennes,Europe,2017-03-19T13:18:32Z,,,2019-06-19T01:29:53Z,https://www.breizh-ix.net/,,
US,743,,1679,Northern New England Neutral Internet Exchange,,NNENIX,Portland,North America,2017-03-28T18:37:21Z,,,2019-06-17T15:42:37Z,http://www.nnenix.net,https://ixp.nnenix.net/statistics/ixp,
BR,631,,1684,Aracaju (SE) (IX.br - Aracaju),,IX.br (PTT.br) Aracaju,Aracaju/SE,South America,2017-03-29T15:38:50Z,,,2019-06-16T18:44:24Z,http://ix.br/,http://ix.br/trafego/agregado/se,
IN,174,1886,1689,NIXI - Bangalore (National Internet Exchange of India - Bangalore),IXPN - Kano,NIXI Bangalore,Bangalore,Asia Pacific,2017-04-04T10:59:53Z,20190000,2019/7/28,2019-05-29T10:53:54Z,http://nixi.in/,,['http://rt1.ixp.net.ng/mrtg/kano-day.png']
IN,173,1885,1690,NIXI - Ahmedabad (National Internet Exchange of India - Ahmedabad),IXPN - Port Harcourt,NIXI Ahmedabad,Ahmedabad,Asia Pacific,2017-04-04T11:00:30Z,20120517,2019/8/7,2019-05-29T00:21:37Z,http://nixi.in/,,['http://rt1.ixp.net.ng/mrtg/phc-day.png']
LV,686,,1748,MSK-IX Riga,,MSK-IX Riga,Riga,Europe,2017-05-23T14:28:50Z,,,2019-06-18T23:58:41Z,http://www.msk-ix.ru/en/ix/rix,http://www.msk-ix.ru/en/traffic,
ME,584,,1754,MIXP.me,,MIXP.me,Podgorica,Europe,2017-05-30T11:16:36Z,,,2019-06-16T18:41:17Z,http://www.mixp.me/eng/,,
AR,629,,1764,NAP CABASE - San Salvador de Jujuy (NAP CABASE - San Salvador de Jujuy),,CABASE-JUJ - IX Argentina (Jujuy),San Salvador de Jujuy,South America,2017-06-06T14:12:21Z,,,2019-06-18T12:21:08Z,http://www.cabase.org.ar,,
VN,135,,1771,VNIX - Ho Chi Minh (Vietnam National Internet eXchange - Ho Chi Minh),,VNIX-HCM,Ho Chi Minh City,Asia Pacific,2017-06-19T07:52:08Z,,,2019-06-19T00:22:06Z,https://www.vnix.vn,,
VN,134,,1772,VNIX - Hanoi (Vietnam National Internet eXchange - Hanoi),,VNIX-HN,Hanoi,Asia Pacific,2017-06-19T07:54:13Z,,,2019-06-17T20:10:11Z,https://www.vnix.vn/,,
VN,,274,1773,,CMH-IX,VNIX-DN,Da Nang,Asia Pacific,2017-06-19T07:55:25Z,0,0000-00-00,,https://www.vnix.vn,,
GA,807,,1776,Gabon Internet eXchange (GABIX),,GABIX,Libreville,Africa,2017-06-20T14:18:23Z,,,2019-06-25T13:50:41Z,https://www.gabix.ga/,,
IN,773,2104,1785,EIX Hyderabad (Extreme Internet Exchange India),Belgium Internet Exchange,Extreme IX Hyderabad,Hyderabad,Asia Pacific,2017-06-22T12:00:33Z,20190000,0000-00-00,2019-08-06T14:01:51Z,http://extreme-ix.org,,
IN,772,2066,1786,EIX Chennai (Extreme Internet Exchange India),KazNIX,Extreme IX Chennai,Chennai,Asia Pacific,2017-06-22T12:01:14Z,20180000,2019/7/28,2019-08-06T14:01:52Z,http://extreme-ix.org,,['https://ixp.kaznix.kz/grapher/ixp?id=1&type=png']
GD,539,,1790,GREX (Grenada Internet Exchange),,GREX,St. George's,North America,2017-06-28T15:21:21Z,,,2019-06-19T01:02:03Z,http://www.grex.gd,,
BR,,,1794,,,IX Palmas,Palmas,South America,2017-07-06T11:15:07Z,,,,http://www.microtel.net.br/,,
AR,706,,1798,NAP CABASE - Tandil (NAP CABASE - Tandil),,CABASE-TDL - IX Argentina (Tandil),Tandil,South America,2017-07-11T14:03:57Z,,,2019-06-18T12:26:36Z,http://www.cabase.org.ar/,,
NL,737,,1812,ams (Asteroid Amsterdam IX),,Asteroid Amsterdam,Amsterdam,Europe,2017-07-18T07:56:53Z,,,2019-08-07T13:04:58Z,https://www.asteroidhq.com/ixp-locations/1,https://www.asteroidhq.com/statistics/1,
LB,699,,1816,A.IX (Advanced Internet eXchange),,A.IX,Beirut,Middle East,2017-07-19T14:00:11Z,,,2019-06-19T00:48:19Z,http://www.a-ix.org,,
CA,,,1829,,,YXEIX,Saskatoon,North America,2017-07-24T19:28:13Z,,,,http://yxeix.ca,http://yxeix.ca/graphs.html,
EC,,2119,1833,,South Tyrol Internet Exchange,IXP Ecuador - MEC,Manta,South America,2017-07-25T14:00:25Z,20190000,0000-00-00,,https://www.ixp.ec,,
NZ,184,,1836,HIX - Hamilton (Hamilton Internet Exchange),,HIX-NZ,Hamilton,Asia Pacific,2017-07-27T15:49:56Z,,,2019-06-10T11:06:10Z,http://wix.nzix.net/hix.html,,
NZ,,,1837,,,DPE,Dunedin,Asia Pacific,2017-07-27T15:51:23Z,,,,http://wix.nzix.net/dpe.html,,
NL,,,1842,,,Speed-IX,Dronten,Europe,2017-08-03T20:17:52Z,,,,https://speed-ix.net,https://speed-ix.net/statistic/,
BR,789,,1847,IX.br (PTT.br) Santa Maria,,IX.br (PTT.br) Santa Maria,Santa Maria/RS,South America,2017-08-08T18:24:38Z,,,2019-06-17T21:14:45Z,http://ix.br/,http://ix.br/trafego/agregado/ria,
CN,,,1861,,,CN-IX-SH,ShangHai,Asia Pacific,2017-08-18T03:20:35Z,,,,http://www.cn-ix.com,http://www.cn-ix.com,
CN,,,1862,,,CN-IX-BJ,BeiJing,Asia Pacific,2017-08-18T03:36:15Z,,,,http://www.cn-ix.com,http://www.cn-ix.com,
CN,,,1863,,,CN-IX-GZ,GuangZhou,Asia Pacific,2017-08-18T03:37:09Z,,,,http://www.cn-ix.com,http://www.cn-ix.com,
SE,712,,1868,STHIX - Gothenburg (Stockholm Internet eXchange AB),,STHIX - Gothenburg,Gothenburg,Europe,2017-08-23T08:54:22Z,,,2019-08-07T12:01:45Z,http://www.sthix.net,http://www.sthix.net,
DK,713,,1869,STHIX - Copenhagen (Stockholm Internet eXchange AB),,STHIX - Copenhagen,Copenhagen,Europe,2017-08-23T08:56:43Z,,,2019-08-07T12:01:46Z,http://www.sthix.net,https://www.sthix.net/index.php/home/statistics/,
NG,,,1870,,,IXPN Abuja,Abuja,Africa,2017-08-23T17:40:26Z,,,,http://www.ixp.net.ng,https://traffics.ixp.net.ng/sensor.htm?id=2876&tabid=1,
CN,,,1886,,,Cnean,BeiJing,Asia Pacific,2017-08-29T09:13:57Z,,,,http://www.cnean.com,http://www.cnean.com,
CL,804,,1915,PIT Concepcion - PIT Chile,,PIT Concepcion - PIT Chile,Concepcion,South America,2017-09-15T18:30:39Z,,,2019-06-19T01:42:01Z,http://www.pitconcepcion.cl,,
CL,805,,1916,PIT Osorno - PIT Chile,,PIT Osorno - PIT Chile,Osorno,South America,2017-09-15T18:31:09Z,,,2019-06-19T01:43:39Z,http://www.pitosorno.cl,,
CL,806,,1917,PIT Temuco - PIT Chile,,PIT Temuco - PIT Chile,Temuco,South America,2017-09-15T18:32:06Z,,,2019-06-19T01:47:01Z,http://www.pittemuco.cl,,
PL,721,,1919,APLIX.PL (APLIX),,APLIX,Gdynia,Europe,2017-09-19T08:22:23Z,,,2019-06-16T21:39:56Z,http://www.aplix.pl,http://www.aplix.pl,
SE,718,,1923,Equinix Stockholm (Equinix Stockholm),,Equinix Stockholm,Stockholm,Europe,2017-09-22T14:00:51Z,,,2019-08-07T13:04:58Z,https://www.equinix.se/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
IT,719,,1925,Equinix Milan (Equinix Milan),,Equinix Milan,Milan,Europe,2017-09-22T18:04:51Z,,,2019-08-07T13:04:58Z,https://www.equinix.it/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
IE,714,,1926,Equinix Dublin (Equinix Dublin),,Equinix Dublin,Dublin,Europe,2017-09-22T18:06:18Z,,,2019-08-07T13:04:58Z,http://www.equinix.ie/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
GB,717,,1927,Equinix Manchester (Equinix Manchester),,Equinix Manchester,Manchester,Europe,2017-09-22T18:07:36Z,,,2019-08-07T13:04:58Z,http://www.equinix.co.uk/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
CN,,2121,1932,,JEDIX,YJSNPIX,Guangzhou,Asia Pacific,2017-09-26T15:32:38Z,20181200,0000-00-00,,https://yjsnpix.com,,
IT,726,,1933,pcix (Piacenza Internet Exchange ),,PCIX,Piacenza,Europe,2017-09-27T10:26:09Z,,,2019-06-16T21:49:06Z,http://www.pcix.it/,,
UA,,,1958,,,MESH-IX,Mariupol,Europe,2017-10-14T07:27:11Z,,,,http://ix.meshroom.net,,
RU,,,1977,,,CLOUD-IX MSK,Moscow,Europe,2017-10-26T16:26:49Z,,,,http://www.cloud-ix.net/,,
RU,,,1978,,,CLOUD-IX SPB,St. Petersburg,Europe,2017-10-26T16:28:20Z,,,,http://www.cloud-ix.net/,,
RU,,,1979,,,CLOUD-IX VRJ,Voronezh,Europe,2017-10-26T16:30:30Z,,,,http://www.cloud-ix.net/,,
UA,,,1980,,,CLOUD-IX KHA,Kharkov,Europe,2017-10-26T16:32:25Z,,,,http://www.cloud-ix.net/,,
UA,,,1981,,,CLOUD-IX KIEV,Kiev,Europe,2017-10-26T16:33:19Z,,,,http://www.cloud-ix.net/,,
RU,,,1982,,,CLOUD-IX EKT,Ekaterinburg,Europe,2017-10-26T16:35:13Z,,,,http://www.cloud-ix.net/,,
BR,787,,1983,IX.br (PTT.br) Jo??o Pessoa,,IX.br (PTT.br) Jo??o Pessoa,Jo??o Pessoa/PB,South America,2017-10-27T17:08:20Z,,,2019-06-17T20:53:17Z,http://ix.br/,http://ix.br/trafego/agregado/jpa,
CH,,,1984,,,RomandIX,Lausanne,Europe,2017-10-27T17:40:54Z,,,,http://www.romandix.ch,,
CL,803,,1991,PIT Arica - PIT Chile,,PIT Arica - PIT Chile,Arica,South America,2017-11-02T11:01:16Z,,,2019-06-19T01:38:59Z,http://www.pitarica.cl,,
GB,716,,1997,Equinix London (Equinix London),,Equinix London,London,Europe,2017-11-06T11:14:19Z,,,2019-08-07T13:04:58Z,https://www.equinix.co.uk/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
DE,715,,1998,Equinix Frankfurt (Equinix Frankfurt),,Equinix Frankfurt,Frankfurt,Europe,2017-11-06T11:14:25Z,,,2019-08-07T13:04:58Z,https://www.equinix.de/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
US,729,,1999,PIT-IX (Pittsburgh Internet Exchange),,PIT-IX,Pittsburgh,North America,2017-11-07T18:08:16Z,,,2019-06-16T21:49:40Z,https://pit-ix.net,https://pit-ix.net/stats,
AL,746,,2004,ANIX (Albanian Neutral Internet eXchange),,ANIX - Albanian Neutral Internet eXchange,Tirana,Europe,2017-11-13T14:18:57Z,,,2019-02-20T10:06:14Z,http://www.anix.al,http://www.anix.al/stats,
LT,741,,2005,BALT-IX (Baltic Internet Exchange),,BALT-IX,Vilnius,Europe,2017-11-14T08:28:53Z,,,2019-06-17T10:01:41Z,http://www.balt-ix.lt,http://stats.balt-ix.net,
CH,,,2013,,,Community-IX.ch,Zurich,Europe,2017-11-22T08:21:40Z,,,,http://www.community-ix.ch/,,
NL,779,,2031,Equinix Amsterdam,,Equinix Amsterdam,Amsterdam,Europe,2017-12-06T10:45:13Z,,,2019-06-16T21:28:47Z,https://www.equinix.nl/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,
US,,,2032,,,Sacramento-IX,Sacramento,North America,2017-12-08T02:22:00Z,,,,http://www.sacramento-ix.net,http://www.sacramento-ix.net,
RU,,,2035,,,Eurasia Peering IX,Moscow,Europe,2017-12-11T17:23:26Z,,,,http://eurasiapeering.com/,http://eurasiapeering.com/traffic.htm,
US,740,,2036,MEX-IX (Mexico IXP),,MEX-IX,McAllen,North America,2017-12-11T21:46:58Z,,,2019-06-16T22:33:56Z,http://www.mdcdatacenters.com,,
AR,794,,2039,CABASE-OGB - IX Argentina (Moreno),,CABASE-OGB - IX Argentina (Moreno),Moreno,South America,2017-12-12T21:29:44Z,,,2019-06-18T22:40:46Z,http://www.cabase.org.ar,http://www.cabase.org.ar,
AR,707,,2040,NAP CABASE - Resistencia (NAP CABASE - Resistencia),,CABASE-RST - IX Argentina (Resistencia),Resistencia,South America,2017-12-12T21:39:07Z,,,2019-06-17T09:16:28Z,http://www.cabase.org.ar,http://www.cabase.org.ar,
US,,,2050,,,GPIEX,Albany,North America,2017-12-19T21:21:51Z,,,,http://gpiex.net/,,
UA,727,,2051,IF-IX (Ivano-Frankivsk Internet Exchnage),,IF-IX,Ivano-Frankivsk,Europe,2017-12-20T20:23:11Z,,,2019-06-18T12:28:33Z,http://ix.if.ua/en/,,
IN,,,2062,,,Bharat IX - Mumbai,Mumbai,Asia Pacific,2018-01-09T19:07:15Z,,,,http://www.bharatix.net,,
MX,,,2066,,,IXP.MX - Mexico City,Mexico City,North America,2018-01-15T22:05:18Z,,,,http://www.ixp.mx,,
CA,,,2070,,,MonctonIX,Moncton,North America,2018-01-18T19:29:41Z,,,,http://monctonix.ca,http://monctonix.ca,
BR,792,,2078,IX.br (PTT.br) Teresina,,IX.br (PTT.br) Teresina,Teresina/PI,South America,2018-01-23T10:56:25Z,,,2019-06-17T21:07:29Z,http://ix.br/,http://ix.br/trafego/agregado/the,
DE,775,,2084,LocIX (LocIX Internet Exchange),,LocIX,Frankfurt am Main,Europe,2018-02-01T13:31:42Z,,,2019-07-24T15:01:38Z,https://locix.online,https://locix.online/stats,
BR,790,,2086,IX.br (PTT.br) S??o Lu¨ªs,,IX.br (PTT.br) S??o Lu¨ªs,S??o Lu¨ªs/MA,South America,2018-02-05T16:33:07Z,,,2019-06-17T21:15:13Z,http://ix.br/,http://ix.br/trafego/agregado/slz,
US,745,,2088,PhillyIX (Philadelphia Internet Exchange),,PhillyIX,Philadelphia,North America,2018-02-07T20:34:38Z,,,2019-06-19T00:03:32Z,http://phillyix.net,,
AR,710,,2093,NAP CABASE - San Juan (NAP CABASE - San Juan),,CABASE-UAQ - IX Argentina (San Juan),San Juan,South America,2018-02-09T19:38:35Z,,,2019-06-18T22:21:52Z,http://www.cabase.org.ar/,,
MM,,,2102,,,MMIX,Yangon,Asia Pacific,2018-02-26T16:50:52Z,,,,http://www.mm-ix.net,http://103.103.194.2:8300/graph_image.php?local_graph_id=41&rra_id=1,
